pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
32585837,PMC7353259,10.3390/nu12061866,"Supplementation with Whey Protein, Omega-3 Fatty Acids and Polyphenols Combined with Electrical Muscle Stimulation Increases Muscle Strength in Elderly Adults with Limited Mobility: A Randomized Controlled Trial.",Boutry-Regard C; Vinyes-Parés G; Breuillé D; Moritani T,2020,Nutrients,"Age-related sarcopenia is a progressive and generalized skeletal muscle disorder associated with adverse outcomes. Herein, we evaluate the effects of a combination of electrical muscle stimulation (EMS) and a whey-based nutritional supplement (with or without polyphenols and fish oil-derived omega-3 fatty acids) on muscle function and size. Free-living elderly participants with mobility limitations were included in this study. They received 2 sessions of EMS per week and were randomly assigned to ingest an isocaloric beverage and capsules for 12 weeks: (1) carbohydrate + placebo capsules (CHO, n = 12), (2) whey protein isolate + placebo capsules (WPI, n = 15) and (3) whey protein isolate + bioactives (BIO) capsules containing omega-3 fatty acids, rutin, and curcumin (WPI + BIO, n = 10). The change in knee extension strength was significantly improved by 13% in the WPI + BIO group versus CHO on top of EMS, while WPI alone did not provide a significant benefit over CHO. On top of this, there was the largest improvement in gait speed (8%). The combination of EMS and this specific nutritional intervention could be considered as a new approach for the prevention of sarcopenia but more work is needed before this approach should be recommended. This trial was registered at the Japanese University Hospital Medical Information Network (UMIN) clinical trial registry (UMIN000008382).",PubMed,https://pubmed.ncbi.nlm.nih.gov/32585837/,doi:10.3390/nu12061866,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
37402352,,10.1111/anae.16072,A randomised controlled trial of prehabilitation in patients undergoing elective cardiac surgery.,Akowuah EF; Wagnild JM; Bardgett M; Prichard JG; Mathias A; Harrison SL; Ogundimu EO; Hancock HC; Maier RH; PREPs Trial investigators,2023,Anaesthesia,"The feasibility, safety and efficacy of prehabilitation in adult patients awaiting elective cardiac surgery are unknown. A total of 180 participants undergoing elective cardiac surgery were allocated randomly to receive either standard pre-operative care or prehabilitation, consisting of pre-operative exercise and inspiratory muscle training. The primary outcome was change in six-minute walk test distance from baseline to pre-operative assessment. Secondary outcomes included change in inspiratory muscle strength (maximal inspiratory pressure); sarcopenia (handgrip strength); quality of life and compliance. Safety outcomes were pre-specified surgical and pulmonary complications and adverse events. All outcomes were assessed at baseline; at pre-operative assessment; and 6 and 12 weeks following surgery. Mean (SD) age was 64.7 (10.2) years; 33/180 (18%) were women. In total, 65/91 (71.4%) participants who were allocated to prehabilitation attended at least four of eight supervised in-hospital exercise classes; participants aged > 50 years were more likely than younger participants to attend (odds ratio (95%CI) of 4.6 (1.0-25.1)). Six-minute walk test was not significantly different between groups (mean difference (95%CI) -7.8 m (-30.6-15.0), p = 0.503) in the intention-to-treat analysis. Subgroup analyses based on tests for interaction indicated improvements in six-minute walk test distance were larger amongst sarcopenic patients in the prehabilitation group (p = 0.004). Change in maximal inspiratory pressure from baseline to all time-points was significantly greater in the prehabilitation group, with the greatest mean difference (95%CI) observed 12 weeks after surgery (10.6 cmH2 O (4.6-16.6) cmH2 O, p < 0.001). There were no differences in handgrip strength or quality of life up to 12 weeks after surgery. There was no significant difference in postoperative mortality (one death in each group), surgical or pulmonary complications. Of 71 pre-operative adverse events, six (8.5%) were related to prehabilitation. The combination of exercise and inspiratory muscle training in a prehabilitation intervention before cardiac surgery was not superior to standard care in improving functional exercise capacity measured by six-minute walk test distance pre-operatively. Future trials should target patients living with sarcopenia and include inspiratory muscle strength training.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37402352/,doi:10.1111/anae.16072,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
39860619,PMC11765574,10.3390/jcm14020615,"Impact of Resistance Exercise and Nitrate Supplementation on Muscle Function and Clinical Outcomes After Knee Osteoarthritis Surgery in Middle-Aged Women with Sarcopenia: A Randomized, Double-Blind, Placebo-Controlled Clinical Trial.",Park HS; Yoon JH; Oh JK,2025,Journal of clinical medicine,"Background/Objectives: Sarcopenia, characterized by reduced muscle mass and strength, is associated with osteoarthritis (OA), particularly in middle-aged women, and may worsen postoperatively. Resistance exercise (RE) can resolve sarcopenia; however, recovery is often suboptimal. Nitrate (NO3-) supplementation may enhance muscle recovery and complement RE. We investigated whether NO3- supplementation combined with RE improves thigh muscle mass and strength in middle-aged women during postoperative rehabilitation. Methods: We conducted a prospective randomized placebo-controlled double-blind study including 36 middle-aged women with sarcopenia and cartilage defects undergoing mesenchymal stem cell implantation. Participants were assigned to RE with NO3- supplementation (NG, n = 18) or with placebo (PG, n = 18) groups. Both groups underwent 12 weeks of supervised RE. The primary outcomes were thigh muscle cross-sectional area (CSA) and knee strength, whereas functional and clinical measures, including the Short Physical Performance Battery (SPPB), skeletal muscle index (SMI), International Knee Documentation Committee (IKDC), and Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) scores, were secondary outcomes. Results: Thigh muscle CSA decreased in the PG but was maintained in the NG. Knee extension strength improved significantly in the NG compared with that in the PG at 6 and 12 weeks. Knee flexion strength also improved rapidly in the NG, with a significant increase at 6 weeks. SPPB and IKDC scores improved significantly in the NG. However, similar improvements were observed for WOMAC scores in both groups. Conclusions: NO3- supplementation combined with RE effectively prevented muscle atrophy and enhanced muscle strength in our study participants, indicating potential for improving postoperative recovery.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39860619/,doi:10.3390/jcm14020615,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41388544,PMC12822174,10.1186/s12937-025-01272-9,The effect of a diet based on vegetable and dairy protein on biochemical and functional indicators of sarcopenia in patients with liver cirrhosis: a randomized controlled trial.,Taghizadeh M; Khalese-Ranjbar B; Ostevari A; Taher M; Sohrabpour AA; Yekaninejad MS; Hosseinzadeh-Attar MJ; Asghari S,2025,Nutrition journal,"Sarcopenia, a prevalent complication of cirrhosis, is strongly linked to adverse clinical outcomes including hepatic encephalopathy and increased mortality which underscoring the urgent need for effective prevention and treatment strategies. This study investigates the effects of a diet based on vegetable and dairy protein on sarcopenia-related parameters in patients with cirrhosis. This randomized, controlled clinical trial was carried out on 42 patients with cirrhosis aged 30 to 60 years. Patients were randomly assigned to either the diet based on vegetable and dairy protein (n = 21) or the standard omnivorous isocaloric and isonitrogenous diet (n = 21). Fasting blood samples, anthropometric measurements, handgrip strength, five times sit to stand (5STS) test, four meters gate speed (4MGS) as well as dietary intake and physical activity data were collected for all patients at the baseline and after 12 weeks of the intervention. Following 12 weeks of intervention, functional indicators of sarcopenia including handgrip strength, 4MGS, and the 5STS improved in vegetable and dairy protein-based diet group; however, no significant differences were found between the intervention and control groups (P > 0.05). Blood ammonia and myostatin levels remained stable in the vegetable and dairy protein-based diet group, whereas these biomarkers significantly increased in the standard diet group (P = 0.03). Moreover, a significant between-group difference was observed in blood ammonia levels (P = 0.02). Anthropometric indices including weight, BMI, mid-arm circumference (MAC), triceps skinfold (TSF), and mid-arm muscle circumference (MAMC) did not show significant differences between two groups (P > 0.05). In conclusion, a vegetable and dairy protein-based diet effectively inhibited significant elevations in ammonia levels compared to the standard diet in persons with liver cirrhosis; however, anthropometric parameters and muscle function did not differ between two groups.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41388544/,doi:10.1186/s12937-025-01272-9,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
40339065,PMC12202034,10.1093/gerona/glaf103,Association Between Changes in Body Composition and Physical Function After Intensive Behavioral Weight-loss Intervention: A Look AHEAD Trial Subgroup Analysis.,Chae K; Bettencourt AF; Houston DK; Simonsick EM; Ferrucci L; Kalyani RR; Schoenborn N; Clark JM; Gudzune KA,2025,"The journals of gerontology. Series A, Biological sciences and medical sciences","Intentional weight loss improves physical function among older adults with obesity, despite the associated lean mass loss. However, prior studies have not assessed the impacts of weight loss on physical function and body composition among older adults with type 2 diabetes mellitus and obesity, a population at high risk for sarcopenia and functional decline. Our objective was to examine differences in body composition changes by physical function status among middle-aged and older adults with type 2 diabetes mellitus and overweight/obesity participating in an intensive weight-loss intervention of diet and exercise over 12 months. We conducted a secondary analysis of 12-month data from the Look AHEAD dual-energy X-ray absorptiometry substudy among participants randomized to intervention (n = 603). Independent variables included dual-energy X-ray absorptiometry-derived percent change in appendicular lean mass and fat mass. The dependent variable was SF-36 physical function subscale change categorized as worsened (decrease ≥ 5), stable (change ± 4), or improved (increase ≥ 5). We examined the associations using ANOVA. Overall, participants had a mean age of 58.3 (SD 6.7) and 63% were women-8% had worsened, 69% stable, and 22% improved physical function. Differences in mean percent appendicular lean mass change between physical function groups were nonsignificant (worsened -3.7%; stable -4.8%; improved -5.6%; p = .05). Mean percent fat mass change was significantly different across physical function groups (worsened -9.3%; stable -14.6%; improved -17.9%; p < .01). Lean mass loss associated with lifestyle weight-loss intervention does not negatively affect physical function, rather the intervention appears to improve physical function by reducing adiposity among adults with type 2 diabetes mellitus and overweight/obesity.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40339065/,doi:10.1093/gerona/glaf103,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41619563,PMC12874578,10.1016/j.jaim.2025.101265,Efficacy of traditional Indian diet (Ayush ahara) on muscle strength and Sarcopenia: A scoping review.,Katkar R; Rana U; Mohanty S; Pathania M,2026,Journal of Ayurveda and integrative medicine,"Sarcopenia is a degenerative musculoskeletal condition that affects older persons with the hallmark of loss of muscle mass and function. Modern management is limited to nutrition, exercise, and lifestyle modifications, with no approved drugs. Ayurveda recognizes a similar condition called Mamsa kshaya due to vitiation of Vata dosha, which reflects the clinical picture of sarcopenia, and offers Ayush Ahara, a therapeutic dietary approach. To assess the clinical evidence for the role of traditional Indian diet (∼Ayush ahara) in improving muscle strength and managing sarcopenia. A scoping review was conducted according to PRISMA-ScR. Literature published from 2015 to 2025 was searched across various databases. Inclusion criteria: randomized controlled trials involving human subjects assessing the effect of traditional Indian diet on muscle strength-related outcomes. Non-English, non-full-text, in vitro/in vivo studies, and reviews were excluded. The nine studies were included. Ayush ahara, such as green gram, dried grapes, turmeric, cow milk, finger millet, spinach, and almonds, was associated with improved muscle strength, physical performance, reduced inflammation, and enhanced bone mineral density. Ayush ahara shows potential for improving muscle strength and managing sarcopenia. The reviewed RCTs showed statistical improvements in muscle strength measures, indicating the need for targeted clinical trials to validate these preliminary findings. Support further exploration of Ayurveda-based nutritional strategies as a complementary approach to musculoskeletal aging.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41619563/,doi:10.1016/j.jaim.2025.101265,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
21333926,,10.1016/j.jamda.2010.09.010,Development of a new patient-reported outcome measure in sarcopenia.,Evans CJ; Chiou CF; Fitzgerald KA; Evans WJ; Ferrell BR; Dale W; Fried LP; Gandra SR; Dennee-Sommers B; Patrick DL,2011,Journal of the American Medical Directors Association,"The objective of this study was to develop a patient-reported outcome (PRO) to assess reduced muscle strength in sarcopenia. Qualitative research study. University of Arkansas for Medical Sciences. Subjects with sarcopenia. Adults aged 55 years and older with sarcopenia (n = 12) attended open-ended, concept elicitation interviews to characterize the functional effects of reduced muscle strength on their lives. The resulting qualitative data were analyzed using a qualitative analysis software program (Atlas.ti [Atlas.ti GmbH, Berlin, Germany]) and a common set of codes was developed to summarize the data. Subsequently, the initial PRO measure was drafted. Cognitive interviews were then conducted with additional sarcopenia subjects (n = 12) to refine the measure. Qualitative interviews identified key concepts (eg, impacts) in the areas of activities of daily living, emotions, social activities, energy, balance, coordination, sleep, and strength. Based on data from the cognitive debriefing interviews (eg, understandability, relevance, suggestions to reword items), the PRO measure development team came to consensus on which items or parts of the instructions to retain, revise, or delete. The final measure included 14 items. The final PRO measure, the Age-Related Muscle Loss Questionnaire, can be used in both clinical practice and clinical trial settings to assess functional impacts of reduced muscle strength in sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/21333926/,doi:10.1016/j.jamda.2010.09.010,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
30420965,PMC6211206,10.1155/2018/5095673,"Effects of Two Types of 9-Month Adapted Physical Activity Program on Muscle Mass, Muscle Strength, and Balance in Moderate Sarcopenic Older Women.",Piastra G; Perasso L; Lucarini S; Monacelli F; Bisio A; Ferrando V; Gallamini M; Faelli E; Ruggeri P,2018,BioMed research international,"The present study aimed to evaluate the effects of two types of 9-month adapted physical activity (APA) program, based on a muscle reinforcement training and a postural training, respectively, on muscle mass, muscle strength, and static balance in moderate sarcopenic older women. The diagnosis of sarcopenia was done in accordance with measurable variables and cut-off points suggested by the European Working Group on Sarcopenia in Older People (EWGSOP). Seventy-two participants were randomly assigned to two groups: the muscle reinforcement training group (RESISTANCE) (n=35; 69.9 ± 2.7 years) and the postural training group (POSTURAL) (n=37; 70.0±2.8 years). Body composition, muscle mass, skeletal muscle mass index (SMI), and handgrip strength (HGS) were evaluated for sarcopenia assessment, whereas Sway Path, Sway Area, Stay Time, and Spatial Distance were evaluated for static balance assessment. Sixty-six participants completed the study (RESISTANCE group: n=33; POSTURAL group: n=33). Significant increases of muscle mass, SMI, and handgrip strength values were found in the RESISTANCE group, after muscle reinforcement program. No significant differences appeared in the POSTURAL group, after postural training. Furthermore, RESISTANCE group showed significant improvements in static balance parameters, whereas no significant differences appeared in the POSTURAL group. On the whole, the results of this study suggest that the APA program based on muscle reinforcement applied on moderate sarcopenic older women was able to significantly improve muscle mass and muscle strength, and it was also more effective than the applied postural protocol in determining positive effects on static balance.",PubMed,https://pubmed.ncbi.nlm.nih.gov/30420965/,doi:10.1155/2018/5095673,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
40771504,PMC12322558,10.1136/bmjnph-2024-001076,Comparative effects of integrated physical training with a high protein diet versus a regular protein diet in post-COVID-19 older men with sarcopenia symptoms.,Nambi G; Alghadier M; Mohamed SHP; Vellaiyan A; Ebrahim EE; Eltabey Sobeh D; Aldhafian OR; Sirajudeen MS; Muthusamy H; Unnikrishnan R,2025,"BMJ nutrition, prevention & health","Sarcopenia has become a significant health issue, particularly as a common consequence of COVID-19 in older adults. This study aimed to explore the clinical and psychological effects of integrated physical training with a high-protein diet compared with a regular protein diet in community-dwelling older men who had recovered from COVID-19 and exhibited symptoms of sarcopenia. This is a single-blinded, randomised, controlled study conducted from March 2020 to December 2023 at the University hospital. The eligible participants were randomly assigned to two groups using the block randomisation method. The first group underwent integrated physical training with a high-protein diet (group A; n=38), with an average age of 64.1±3.8 years, while the second group underwent integrated physical training with a regular protein diet (group B; n=38), with an average age of 64.5±3.6 years over an 8-week period. Clinical parameters (handgrip strength and muscle mass-cross-sectional area CSA) and psychological measures (kinesiophobia and quality of life) were assessed at baseline, the fourth week, the eighth week and at a 6-month follow-up. The data were analysed using a 4×2 mixed model for repeated measures at different time points. Demographic characteristics such as age, height, weight and body mass index did not show any statistically significant differences between the groups (p>0.05). After the 8-week intervention and at the 6-month follow-up, handgrip strength decreased by -5.0 (95% CI -6.21 to -3.78), midthigh CSA decreased by -3.7 (95% CI -6.53 to -0.86), midcalf CSA decreased by -4.4 (95% CI -6.80 to -2.00), kinesiophobia level increased by 8.1 (95% CI 7.16 to 9.03) and quality of life decreased by -6.3 (95% CI -9.0 to -3.5). The findings indicated significantly greater improvement (p<0.001) in group A compared with group B, although there was no significant difference in muscle CSA in the arm region (p>0.05). Integrated physical training with a high-protein diet led to improvements in clinical (muscle strength and muscle mass) and psychological (kinesiophobia and quality of life) parameters compared with integrated physical training with a regular protein diet in older men recovering from COVID-19 and displaying symptoms of sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40771504/,doi:10.1136/bmjnph-2024-001076,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
42119578,,10.1016/j.lanhl.2026.100843,Muscle failure and risk of adverse outcomes in older adults: a derivation and multicohort validation study.,Coelho-Júnior HJ; Álvarez-Bustos A; Rodríguez-Sánchez I; Landi F; Marzetti E,2026,The lancet. Healthy longevity,"Sarcopenia is inconsistently defined, and its definition might not adequately capture muscle failure, underlying disability, and other adverse outcomes in older adults. We aimed to develop and validate an evidence-based, outcome-driven model of muscle failure. In this derivation and multicohort validation study, we analysed data from the SPRINTT randomised controlled trial (1519 participants; mean age 78·9 years [SD 5·8]; 431 [28·4%] men, 1088 (71·6%) women) and validated findings in five independent cohorts (ilSIRENTE, NHANES, HRS, ELSA, and CHARLS). Neuromuscular domains including appendicular lean mass, muscle strength and power, mobility, and physical activity were assessed. Principal component analysis identified clusters of measures, which were tested for associations with disability in mobility and disability in activities of daily living, hospitalisation, and mortality using adjusted regression models. Predictive performance was evaluated with receiver operating characteristic curves. Area under the curve (AUC) values were defined as acceptable (0·7-0·8), excellent (0·8-0·9), or outstanding (>0·9). We identified two major muscle failure indexes: mobility (short-distance walking speed, 400 m walk) and physical activity (step counts, time spent standing, stepping, and sitting). In SPRINTT, the mobility model strongly predicted disability (AUC 0·721, 95% CI 0·698-0·795; p<0·0001), whereas the physical activity model was more closely associated with hospitalisation (0·646, 0·570-0·731; p=0·00040) and mortality (0·746, 0·612-0·926; p=0·0020). Combined models including mobility, handgrip strength, appendicular lean mass, and absolute muscle power improved prediction of mortality (0·746, 0·549-0·955; p=0·0076). External validation confirmed acceptable-to-strong discrimination for disability outcomes across cohorts (AUCs 0·7-0·9), while associations with hospitalisation and mortality were weaker and inconsistent (0·4-0·9). Compared with consensus-based sarcopenia definitions, the evidence-based model seemed to show better predictive ability for disability. Distinct mobility measures provide a robust framework for identifying muscle failure and predicting disability in older adults. Continuous activity monitoring might improve prediction of hospitalisation and mortality. This outcome-driven approach supports refinement of sarcopenia assessment and its implementation in clinical practice. None.",PubMed,https://pubmed.ncbi.nlm.nih.gov/42119578/,doi:10.1016/j.lanhl.2026.100843,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
33290142,,10.1089/jmf.2020.4778,"The Efficacy of the Novel Bioavailable Curcumin (Cureit) in the Management of Sarcopenia in Healthy Elderly Subjects: A Randomized, Placebo-Controlled, Double-Blind Clinical Study.",Varma K; Amalraj A; Divya C; Gopi S,2021,Journal of medicinal food,"Sarcopenia represents the progressive loss of skeletal muscles, which occurs as a result of aging. Plant-derived phytochemicals have the potential ability to manage sarcopenial conditions. The randomized, placebo-controlled, double-blind clinical study involving thirty subjects evaluated the efficacy of Cureit™ supplementation in the management of sarcopenial conditions by measuring the variables, such as hand grip strength, weight lift strength, time/distance before feeling tired after cycling, walking and climbing stairs, and Karnofsky performance scale index along with effects on general fitness, such as protein, urea, oxidative stress, and hematology parameters. The results showed that Cureit supplementation resulted in a significant increase of 1.43% (P < .001) in the handgrip strength compared with placebo. The weight-lifting capacity of subjects supplemented with Cureit showed an increase of 6.08%, whereas placebo showed a 4.54% decrease after the end of the study period. The results demonstrated that the Cureit tended to have a positive impact on distance covered before feeling tired as shown by an increase (P = .09) of 5.51%, compared with placebo group, which showed an increase of 2.29%. The time taken to walk the same distance was reduced in the Cureit group (1.15%), whereas in the placebo group, it was increased (2.02%). Cureit plays a significant role in the management of sarcopenia by anti-inflammatory action, increased hand grip strength, antifatigue effects, and muscle protein management. Clinical Trials Registry-India registration no. CTRI/2018/05/014176.",PubMed,https://pubmed.ncbi.nlm.nih.gov/33290142/,doi:10.1089/jmf.2020.4778,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
32744578,PMC12876592,10.1007/s12603-020-1431-3,"The Effects of Concurrent Training Order on Satellite Cell-Related Markers, Body Composition, Muscular and Cardiorespiratory Fitness in Older Men with Sarcopenia.",Moghadam BH; Bagheri R; Ashtary-Larky D; Tinsley GM; Eskandari M; Wong A; Moghadam BH; Kreider RB; Baker JS,2020,"The journal of nutrition, health & aging","Concurrent Training (CT) is described as a combination of resistance training (RT) and endurance training (ET) in a periodized program to maximize all aspects of physical performance. To date, effects of CT order on muscular and cardiorespiratory fitness adaptations are controversial. Owing to the age-related decrement in satellite cells (SC) which are critical for fiber repair, conservation, muscle hypertrophy as well as cardiorespiratory fitness, the present study examined the response of SC related markers to CT order in older sarcopenic men. Thirty older men (age= 64.3 ± 3.5 years) were randomly assigned into one of 3 groups, ET followed by RT (E+R; n=10), RT followed by ET (R+E; n= 10) or a control (C; n=10). The training protocol consisted of 3 exercise sessions per week for 8 weeks. Blood samples were obtained at baseline and 48 hours after the final training session. Weight, skeletal muscle mass, lower and upper body power, maximal oxygen consumption (VO2max), Paired Box 7 (Pax7), and Myogenic factor 5 (Myf5) significantly increased, while were percent body fat significantly decreased following E+R and R+E compared to C. Importantly, the improvement in skeletal muscle mass, lower and upper body power, Myf5 and Pax7 in the E+R was significantly greater than the R+E group. Myogenin (Myog) and Paired Box 3 (Pax3) significantly increased (P < 0.01) in both training groups compared to no changes in C. An 8-week CT intervention improves SC related markers, body composition and enhances power and VO2max in older sarcopenic participants, regardless of the order of RT and ET. However, performing ET before RT may be more effective at enhancing skeletal muscle mass, Myf5 and Pax7, in addition to both lower and upper body power. While both CT programs produced notable physiological and performance benefits, performing ET before RT during CT may provide the greatest therapeutic benefits for aging individuals.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32744578/,doi:10.1007/s12603-020-1431-3,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
39225155,,10.1089/rej.2024.0044,Sarcopenia Is Associated with Neoplasm of Bone and Articular Cartilage: Findings from Mendelian Randomized Study.,Ding Q; Tu Y,2024,Rejuvenation research,"Exploring the causal relationship between sarcopenia and neoplasm of bone and articular cartilage (NBAC) by bidirectional Mendelian randomization (MR). Genome-wide association study (GWAS) data on sarcopenia-associated traits including appendicular lean mass, low handgrip strength (including criteria from the European Working Group on Sarcopenia in Older People and the Foundation for the National Institutes of Health), and usual walking speeds were obtained from the UK Biobank. GWAS data for NBAC (benign and malignant) were provided by the Finnish Genetic Database. Three different methods of MR analysis, including inverse-variance weighted, Mendelian randomized Egger regression, and weighted median methods, were utilized. MR analysis showed that high appendicular lean mass was positively associated with the risk of developing benign NBAC (odds ratio and 95% confidence interval = 1.236 (1.026,1.489), p = 0.025). At the same time, there is no statistically significant association was found between traits related to sarcopenia and malignant neoplasm of bone and articular cartilage. There was also no reverse causal correlation between NBAC and traits related to sarcopenia. In European populations, better appendicular lean body mass is positively associated with the risk of benign neoplasm of bone and articular cartilage, representing the possibility that sarcopenia may be a protective factor against neoplasm of bone and articular cartilage.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39225155/,doi:10.1089/rej.2024.0044,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41652349,PMC12922256,10.1186/s11556-026-00405-1,High-speed resistance training vs. low-speed resistance training on body composition and physical function in adults with sarcopenic obesity.,Hsu KJ; Huang SY; Liao YH; Chen CN,2026,European review of aging and physical activity : official journal of the European Group for Research into Elderly and Physical Activity,"Sarcopenic obesity (SO) is associated with the highest risk of physical disability. While meta-analyses support resistance training to improve strength and function in this population, the optimal training modality remains unclear. This study compared the effects of high-speed (HSRT) and low-speed resistance training (LSRT) on body composition, hormonal responses, and physical function in adults with SO. Seventy-three adults aged > 50 years with sarcopenia and obesity were randomly assigned to the control (n = 26), LSRT (n = 24), or HSRT (n = 23) group. Both LSRT and HSRT groups performed progressive resistance training twice weekly for 16 weeks at 70% 1-RM, differing only in concentric contraction speed. The control group maintained their usual lifestyle throughout the study period. All participants underwent assessments of body composition (by dual-energy X-ray absorption), salivary hormone levels (testosterone, dehydroepiandrosterone sulfate (DHEA-S), and cortisol), and physical function at baseline and after 16 weeks. Physical function was also assessed at mid-term (week 8). Intervention effects were analyzed using two-way repeated-measures ANOVA, with significance set at p < 0.05. Intervention influenced body composition, anabolic hormones, and physical functions of participants (p < 0.05). The LSRT group showed a significant increase in total body muscle mass (+ 1.14%), whereas no such changes were observed in the HSRT or control groups. Salivary DHEA-S levels were maintained in the LSRT and HSRT groups but significantly declined in the control group. Compared to the control group, both LSRT and HSRT groups exhibited significant improvements in all physical function measures at both 8 and 16 weeks. Both LSRT and HSRT improved physical function and may help maintain certain anabolic markers (such as DHEA-S) in adults with SO. A trivial increase in muscle mass was observed only in the LSRT group. This study was registered with the Thai Clinical Trial Registry (TCTR) under the registration number TCTR20220107001. The registration was first posted on 07 January 2022, and the study commenced on 24 February 2022.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41652349/,doi:10.1186/s11556-026-00405-1,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
38075516,PMC10698309,10.1589/jpts.35.810,Effectiveness of locomotion training in patients with rheumatoid arthritis: a prospective clinical trial.,Mochizuki T; Yano K; Ikari K; Okazaki K,2023,Journal of physical therapy science,"[Purpose] The present study aimed to determine the effectiveness of locomotion training on physical function and quality of life in patients with rheumatoid arthritis (RA) and identify factors associated with its effectiveness. [Participants and Methods] Data were obtained from 103 patients with rheumatoid arthritis who underwent locomotion training for 6 months using the Health Assessment Questionnaire Disability Index, pain visual analog scale, 10-meter walking speed, timed up-and-go test, single-leg standing time, grip strength, 25-question Geriatric Locomotive Function Scale, Short Form-8, fat-free mass index, and fat mass index. [Results] A significant improvement in the Health Assessment Questionnaire Disability Index, pain visual analog scale score, maximum 10-meter walking speed, timed up-and-go test, single-leg standing time, grip strength, and physical component summary in Short Form-8 was observed at six months. [Conclusion] The current study demonstrated that locomotion training for 6 months improved physical function, certain aspects of quality of life, and sarcopenia in patients with RA. We believe that locomotion training should be recommended as a non-pharmacological therapeutic option for improving physical function in patients with RA.",PubMed,https://pubmed.ncbi.nlm.nih.gov/38075516/,doi:10.1589/jpts.35.810,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
28528340,PMC5644943,10.1159/000468153,Evaluation of Hypocaloric Diet With Protein Supplementation in Middle-Aged Sarcopenic Obese Women: A Pilot Study.,Sammarco R; Marra M; Di Guglielmo ML; Naccarato M; Contaldo F; Poggiogalle E; Donini LM; Pasanisi F,2017,Obesity facts,"The aim of this study was to evaluate the efficacy of a nutritional program, which is characterized by a different modulation of proteins, in adult patients with sarcopenic obesity. We studied 18 obese women aged 41-74 years. Obesity was diagnosed as fat mass > 34.8% and sarcopenia was defined when lean body mass was <90% of the subject's ideal fat free mass. All subjects were randomly assigned to different nutritional interventions: Hypocaloric diet plus placebo (A) and hypocaloric high-protein diet (1.2-1.4 g / kg body weight reference / day) (B). Anthropometric measurements, body composition, resting energy expenditure, handgrip test, Short Physical Performance Battery (SPPB), and SF-36 questionnaire were evaluated at baseline and after 4 months. Weight significantly decreased in both groups. Women with high-protein diet preserved lean body mass compared to low-calorie diet and improved significantly muscle strength; SPPB score did not change in both groups. SF-36 test showed a significant change for general health after 4 months in group B. In our study, sarcopenic obese patients with high-protein diet showed an improvement in muscle strength. Furthermore, dietary protein enrichment may represent a protection from the risk of sarcopenia following a hypocaloric diet.",PubMed,https://pubmed.ncbi.nlm.nih.gov/28528340/,doi:10.1159/000468153,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
