pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
37628492,PMC10454246,10.3390/healthcare11162294,"Effects of Physical Activity Program on Body Composition, Physical Performance, and Neuromuscular Strategies during Walking in Older Adults with Sarcopenic Obesity: Randomized Controlled Trial.",Ferhi H; Gaied Chortane S; Durand S; Beaune B; Boyas S; Maktouf W,2023,"Healthcare (Basel, Switzerland)","The potential impact of a specific physical activity program on biomechanical gait parameters and neuromuscular strategies around the ankle joint in older adults with sarcopenic obesity (SO) remains largely unexplored. The objective of this study was to investigate the effectiveness of a 24-week posture, strengthening, and motricity (PSM) program on improving neuromuscular strategies and biomechanical gait parameters in older adults with SO. 40 participants were randomly assigned to either the trained group (TG) and the control group (CG). Only the TG received the PSM program. Standardized evaluations were performed before and after the intervention, including walking tests on an instrumented gait analysis treadmill to evaluate biomechanical gait parameters and EMG activity of ankle muscles. After the PSM program, TG exhibited an increase in comfortable walking speed (+80%, p < 0.001) and step length (+38%, p < 0.05). Moreover, TG demonstrated a reduction in CoP velocity (-26%, p < 0.01). These gait modifications were associated with decreased muscle activity during the different gait phases (p < 0.05). The PSM program effectively improved gait and neuromuscular capacities in older adults with SO. Notably, these results shed light on the remarkable trainability of neuromuscular capacities in older adults with SO, despite the adverse effects of aging and obesity.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37628492/,doi:10.3390/healthcare11162294,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
35216716,,10.1016/j.ecl.2021.11.012,Testosterone Treatment As a Function-Promoting Therapy in Sarcopenia Associated with Aging and Chronic Disease.,Dos Santos MR; Storer TW,2022,Endocrinology and metabolism clinics of North America,"Sarcopenia is characterized by loss of muscle strength and physical ability because of aging and/or chronic disease. Supplemental testosterone and other androgenic-anabolic steroids have been investigated as countermeasures to ameliorate the negative consequences of sarcopenia; these trials show dose-related improvements in lean body mass, maximal voluntary strength, stair climbing power, aerobic capacity, hemoglobin, and self-reported function, but less consistent improvements in walking speed. Randomized clinical trials with large cohorts and patient-important outcome measures are needed to determine long-term efficacy and safety of testosterone treatment in improving physical function and reducing physical disability, falls, and fractures in older adults with sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/35216716/,doi:10.1016/j.ecl.2021.11.012,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
41228530,PMC12608599,10.3390/nu17213459,Effects of High-Protein Nutritional Guidance on Sarcopenia-Related Parameters in Individuals Aged ≥ 75 Years with Type 2 Diabetes: An Exploratory Single-Arm Pre-Post Intervention Study.,Todoroki H; Takayanagi T; Morikawa R; Asada Y; Hidaka S; Yoshino Y; Hiratsuka I; Shibata M; Wada A; Asai S,2025,Nutrients,"Background: Sarcopenia and metabolic deterioration are major health concerns in adults aged ≥ 75 years with type 2 diabetes (T2DM), a population characterized by anabolic resistance, reduced dietary intake, and limited renal reserve. Optimizing protein nutrition may support muscle maintenance in this high-risk group, but clinical evidence for individualized high-protein guidance in the oldest-old population remains limited. Objective: We investigated whether an 18-month dietary intervention improves muscle mass and strength in adults aged ≥ 75 years with T2DM and whether serum amino acid (AA) and hormonal profiles reflect these changes. Methods: In this 18-month, single-arm, prospective intervention study, 44 community-dwelling adults aged ≥ 75 years with T2DM received individualized, dietitian-led nutritional guidance targeting a protein intake of approximately 1.4 g/kg ideal body weight (IBW)/day. Assessments at baseline and every 6 months included body composition, muscle strength, renal function, and fasting serum amino acid and hormonal profiles. Longitudinal changes were analyzed using paired t-tests and linear mixed-effects models. This trial was registered in the UMIN Clinical Trials Registry (UMIN000044687). Results: Skeletal muscle index and grip strength showed significant improvements at specific time points during follow-up (both p < 0.05), while gait speed improved at 6 months. Renal function remained clinically stable (eGFRcreat slope: +0.18 mL/min/1.73 m2/year; eGFRcys slope: -2.97 mL/min/1.73 m2/year), with no significant increase in CKD stage. Changes in glucagon correlated positively and C-peptide negatively with changes in skeletal muscle index, whereas glucagon was inversely associated with grip strength. Serum fibroblast growth factor 21 (FGF21) levels decreased over time, suggesting metabolic adaptation to the intervention. Conclusions: Individualized high-protein nutritional guidance for 18 months improved sarcopenia-related parameters, including skeletal muscle index and grip strength, without clinically significant deterioration of renal function in adults aged ≥ 75 years with T2DM. These findings support the feasibility and safety of protein-focused dietary counseling as a strategy to preserve muscle health in advanced age.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41228530/,doi:10.3390/nu17213459,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
34029521,PMC8567747,10.1016/j.jamda.2021.04.015,Intranasal Oxytocin Improves Lean Muscle Mass and Lowers LDL Cholesterol in Older Adults with Sarcopenic Obesity: A Pilot Randomized Controlled Trial.,Espinoza SE; Lee JL; Wang CP; Ganapathy V; MacCarthy D; Pascucci C; Musi N; Volpi E,2021,Journal of the American Medical Directors Association,"Obesity is associated with sarcopenia in older adults, and weight loss can lead to further muscle mass loss. Oxytocin decreases with age, and animal studies suggest that oxytocin administration has trophic effects on skeletal muscle cells and reduces adiposity. We conducted a clinical trial to examine the safety and preliminary efficacy of intranasal oxytocin for older adults with sarcopenic obesity. A double-blind, placebo-controlled randomized controlled trial of intranasal oxytocin (24 IU 4 times per day) for 8 weeks. Twenty-one older (67.5 ± 5.4 years), obese (30-43 kg/m2), sedentary (<2 strenuous exercise per week) adults with slow gait speed (<1 m/s, proxy measure of sarcopenia) were recruited. Generalized estimating equations were used to evaluate the effect of oxytocin on safety/tolerability of oxytocin administration and whole body muscle and fat mass. At baseline, body mass index (BMI) was 36.8 ± 3.6 kg/m2, fat mass 46.09 ± 6.99 kg, lean mass 50.98 ± 11.77 kg, fasting plasma glucose (FPG) 92.0 ± 8.9 mg/dL, hemoglobin A1c (HbA1c) 5.7% ± 0.4%, low density lipoprotein (LDL) 111.3 ± 41.5 mg/dL, high-density lipoprotein (HDL) 47.85 ± 10.96 mg/dL, and triglycerides 140.55 ± 83.50 mg/dL. Oxytocin administration was well tolerated without any significant adverse events. Oxytocin led to a significant increase of 2.25 kg in whole body lean mass compared with placebo (P < .01) with a trend toward decreasing fat mass, and a significantly reduced plasma LDL cholesterol by -19.3 mg/dL (P = .023) compared against placebo. There were no significant changes in BMI, appetite scores, glycemia, plasma HDL, triglycerides, or depressive symptoms. This proof-of-concept study indicates that oxytocin may be useful for the treatment of sarcopenic obesity in older adults. Oxytocin administration may also provide additional cardiovascular benefits.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34029521/,doi:10.1016/j.jamda.2021.04.015,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
39307071,PMC12879208,10.1016/j.jnha.2024.100364,Daily supplementation of lesser mealworm protein for 11-weeks increases skeletal muscle mass in physically active older adults.,Koopmans L; Spoelder M; Bongers CCWG; Eijsvogels TMH; Hopman MTE,2024,"The journal of nutrition, health & aging","Adequate protein intake is important to maintain skeletal muscle mass in older adults and to prevent sarcopenia. Insect-based supplements were recently introduced to the market as an environmentally friendly protein alternative. We examined the effect of daily supplementation of lesser mealworm (Alphitobius diaperinus) protein for 11 consecutive weeks on muscle mass and muscle strength in older adults. In this randomized controlled trial, 70 physically active older adults (>60 years) were randomly allocated to three groups: (I) lesser mealworm protein, (II) whey protein or (III) iso-caloric placebo. Participants received 11 weeks of supplements two times a day (30 gram/day). Muscle mass, fat mass, leg muscle strength and handgrip strength were measured at baseline and after 11 weeks of supplementation. Of the 70 participants, 59 completed the supplementation period (mealworm n = 16; whey n = 23; iso-caloric placebo n = 20). Overall, skeletal muscle mass increased from 29.0 ± 6.2 kg to 29.3 ± 6.1 kg, with a significantly more profound increase in the lesser mealworm group (+0.67 [0.20-1.14] kg) compared to the whey (+0.03 [-0.20 - 0.28] kg) and placebo group (+0.30 [0.03 - 0.63] kg, Pgroup*time = 0.030). Fat mass and maximum handgrip strength decreased over time, whereas one-repetition maximum (1RM) leg muscle strength did not change pre- versus post-intervention. No group differences, nor interaction effects, were observed for fat mass, leg muscle strength and handgrip strength CONCLUSION: 11-weeks of lesser mealworm protein supplementation induced an increase in skeletal muscle mass compared to whey protein supplementation and iso-caloric placebo in physically active older adults. No differences among groups were observed for changes in muscle strength.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39307071/,doi:10.1016/j.jnha.2024.100364,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
33377368,,10.6133/apjcn.202012_29(4).0009,The benefits of a novel chicken-based oral nutritional supplement for older adults: A double-blind randomized controlled trial.,Assantachai P; Jirapinyo P; Densupsoontorn N; Intalapaporn S; Chatthanawaree W; Muangpaisan W; Chalermsri C; Suraarunsumrit P; Wongviriyawong T; Pengsorn N,2020,Asia Pacific journal of clinical nutrition,"A considerable proportion of older adults are lactose intolerant. The aim of this study was to investigate the clinical safety, efficacy, and tolerability of a chicken-based oral nutritional supplement (ONS). Double-blind randomized controlled trial. Subjects in the intervention group received chicken-based ONS, and those in the control group received a similarly flavored oral fluid placebo. All subjects were followed-up every two months for a total of 6 months. Thirty-eight older adults aged ≥70 years were recruited. The mean age and BMI were 81.5±5.6 years and 19.6±2.5 kg/m2. At the end of this trial, there was no statistically significant change in sarcopenia-related variables in the intervention group. However, the higher-level physical activity (PA) group within the intervention group had a significantly improved usual gait speed (UGS) compared to the lower-level PA group (p=0.04). The adjusted mean differences in UGS between the high and low level PA groups in the intervention and placebo groups were 0.149 m/sec and 0.083 m/sec, respectively. Significant difference was observed for changes in two bone markers between the intervention and placebo groups. The chicken-based ONS evaluated in this study was well-tolerated. No improvement of sarcopenia-related components was shown by the study ONS. Up to nearly an 80% increase in adjusted mean difference in UGS between the high and low level PA groups was observed in the nutritional intervention group compared to the zero-protein calorie placebo group. Significant improvement in age-related bone resorption was the earliest advantage of taking our ONS.",PubMed,https://pubmed.ncbi.nlm.nih.gov/33377368/,doi:10.6133/apjcn.202012_29(4).0009,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
37544395,PMC10528338,10.1016/j.bone.2023.116867,"The association of vitamin D with bone microarchitecture, muscle strength, and mobility performance in older women in long-term care.",Haeri NS; Perera S; Greenspan SL,2023,Bone,"Osteoporosis and sarcopenia are prevalent in older adults. Trabecular bone score (TBS) is a novel method to evaluate bone microarchitecture, whereas grip strength and gait speed are simple methods to assess muscle strength and function. Few studies have linked the relationship between vitamin D levels (25OHD) with TBS, grip strength, and gait speed in healthy community dwelling adults. We sought to investigate this relationship in older women with osteoporosis and multiple comorbid conditions residing in long-term care (LTC) facilities. We analyzed baseline 25OHD, spine TBS, grip strength, and gait speed in 246 women with osteoporosis who were residents of LTC and enrolled in a randomized controlled clinical trial. On average, participants were 81.6 years old and had a BMI of 26.8 kg/m2. The correlation (r) of 25OHD with spine TBS, grip strength, and gait speed were (r = 0.15; p = 0.0208), (r = - 0.05; p = 0.4686), and (r = 0.19; p = 0.0041), respectively. Each 5 ng/dl increase in 25OHD was associated with an increase of 0.006 in spine TBS and 0.014 m/s in gait speed. After adjusting for covariates, each 5 ng/dl increase in 25OHD was associated with an increase of 0.004 in spine TBS (p = 0.0599) and 0.012 m/s in gait speed (p = 0.0144). In older women residing in LTC facilities, 25OHD was associated with spine TBS and gait speed. The strengths of the associations suggest there may be other factors with a more prominent role in bone microarchitecture, muscle strength, and physical function in this population. Our study found in older women who are residents of long-term care facilities, vitamin D level is associated with bone microarchitecture and mobility performance.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37544395/,doi:10.1016/j.bone.2023.116867,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
32633836,PMC7440655,10.1111/jgs.16525,Application of Cut-Points for Low Muscle Strength and Lean Mass in Mobility-Limited Older Adults.,Grosicki GJ; Travison TG; Zhu H; Magaziner J; Binder EF; Pahor M; Correa-de-Araujo R; Cawthon PM; Bhasin S; Orwig D,2020,Journal of the American Geriatrics Society,"The Sarcopenia Definitions and Outcomes Consortium (SDOC) is a collaborative initiative seeking to develop and evaluate cut-points for low muscle strength and lean mass that predict an increased risk for slowness (usual walking speed <.8 m/s) among older adults. The goal of the present study was to provide clinicians and researchers with an understanding of the diagnostic implications of using SDOC variables and cut-points in mobility-limited older adults. Using data from older individuals with specific conditions that render them at increased risk for mobility limitation, we evaluated the performance characteristics (ie, sensitivity and specificity) of five putative sarcopenia parameters and then compared these values with previously recommended diagnostic criteria for sarcopenia. Retrospective analysis of six randomized controlled trials enriched in persons at risk for mobility limitation. National and international geriatric clinical research centers. A total of 925 mobility-limited older adults (≥55 years of age; 58% women) were included in the analysis. The prevalence of low muscle strength and lean mass were assessed using five candidate metrics discriminative of slowness. Analyses of sensitivity and specificity were used to compare muscle weakness criteria with published diagnostics for sarcopenia. Odds ratios (ORs) supported maximal grip strength (Grip max <35.5 and 20.0 in men and women, respectively) as the most discriminative of slowness in both men and women (OR = 3.66 and 3.53, respectively). More men (58%) than women (30%) fell below sex-specific maximal grip cut-points. When applying previously recommended sarcopenia component definitions in our population, we found that fewer individuals met those criteria (range = 6%-32%). A greater number of individuals fall below SDOC Grip max cut-points compared with previous recommendations. Clinicians and researchers working with older adults may consider these thresholds as an inclusive means to identify candidates for low-risk lifestyle promyogenic and function-promoting therapies. J Am Geriatr Soc 68:1445-1453, 2020.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32633836/,doi:10.1111/jgs.16525,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
18437461,,10.1007/s00455-008-9158-z,Does an exercise aimed at improving swallow function have an effect on vocal function in the healthy elderly?,Easterling C,2008,Dysphagia,"Age-related sarcopenia or muscle wasting contributes to changes in the ability to perform activities of daily living, changes in deglutition, and changes in vocal function. The Shaker Exercise, an isometric and isokinetic exercise, has been shown to strengthen suprahyoid muscles and increase deglutitive anteroposterior (AP) upper esophageal sphincter (UES) opening diameter. The aim of this study was to determine if this exercise has an effect on the age-related changes in vocal function and deglutition in healthy older adults. Eleven females and 10 males, aged 65-78 years (mean = 70 +/- 4 years) and with a negative history for dysphagia and voice disorders, participated by exercising three times per day for 6 weeks. Five age-matched controls did not perform the exercise. Acoustic analysis of voice and biomechanical analysis of deglutition were performed before and after 6 weeks of exercise. Controls participated in voice analysis only. Dysphonia Severity Index (DSI), a multivariate voice index, was used to compare voice production initially and after 6 weeks. Deglutitive biomechanical measures increased and DSI scores improved in 10 of 21 participants following 6 weeks of the exercise. DSI for controls did not change over the 6-week period. Ten of 21 exercise participants experienced improved deglutitive biomechanics and DSI scores. Accuracy of exercise performance, compliance, and/or disclosed alterations in health status may contribute to the lack of deglutitive and DSI change in the participants who did not experience change in function. A large randomized control study, including periodic monitoring of health status, exercise performance accuracy, and compliance, is warranted to evaluate the affect of this exercise on deglutition as well as voice. The Shaker Exercise could be recommended as a preventative measure to diminish the effect of sarcopenia on the muscles used in deglutition and voice and alter the progression of the characteristic senescent voice and swallow changes.",PubMed,https://pubmed.ncbi.nlm.nih.gov/18437461/,doi:10.1007/s00455-008-9158-z,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
35450990,PMC12879146,10.1007/s12603-022-1753-4,"Dietary Inflammatory Index and Cross-Sectional Associations with Inflammation, Muscle Mass and Function in Healthy Old Adults.",Haß U; Herpich C; Kochlik B; Weber D; Grune T; Norman K,2022,"The journal of nutrition, health & aging","Inflammaging is considered a driver of age-related loss of muscle mass and function (sarcopenia). As nutrition might play a role in this process, the Dietary Inflammatory Index® (DII) has been developed to quantify the inflammatory potential of an individual diet. We aimed to examine associations between the DII, inflammation, oxidative stress and sarcopenia-related parameters in healthy old compared to young adults. This cross-sectional study included data of 79 community-dwelling, healthy old adults (65-85 years) and 59 young adults (18-35 years) who participated in a randomized controlled trial from April to December 2019. The DII was computed with dietary data collected from 24-h recall interviews. Associations between the DII, inflammatory and oxidative stress markers as well as bioimpedance-derived body composition, handgrip strength and gait speed were determined with multiple linear regression analyses adjusted for age, sex, physical activity and insulin resistance. Regression analyses revealed significant relationships between a higher interleukin (IL) 6 and IL-6:IL-10-ratio and higher percentage fat mass (%FM), waist-to-height-ratio (WHtR) as well as lower percentage skeletal muscle mass (%SMM) and gait speed exclusively in old adults. Subsequent analyses showed that IL-6 was associated with a pro-inflammatory diet as indicated by a higher DII, again exclusively in old adults (beta coefficient (β)= 0.027, standard error (SE) 0.013, p=0.037). While the DII was not related with handgrip strength or oxidative stress in neither old nor young adults, linear models confirmed that a higher DII was inversely associated with gait speed in old participants (β= -0.022, SE 0.006, p<0.001). Finally, a pro-inflammatory diet was significantly associated with higher %FM, WHtR and lower %SMM in both age groups. A pro-inflammatory diet reflected by the DII is associated with higher systemic inflammation, slower gait speed as well as lower muscle mass in old adults. Intervention studies are needed to examine whether anti-inflammatory dietary approaches can help to improve muscle mass and function and thus minimize the risk for sarcopenia in the long-term.",PubMed,https://pubmed.ncbi.nlm.nih.gov/35450990/,doi:10.1007/s12603-022-1753-4,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
32300723,PMC7155308,10.22540/JFSF-04-091,"Osteosarcopenic obesity, the coexistence of osteoporosis, sarcopenia and obesity and consequences in the quality of life in older adults ≥65 years-old in Greece.",Keramidaki K; Tsagari A; Hiona M; Risvas G,2019,"Journal of frailty, sarcopenia and falls","We investigated the coexistence of sarcopenia and obesity in older adults≥65 years diagnosed with osteoporosis and the association with Quality of Life (QoL). A Cross-sectional survey has been performed on a randomized sample of 50 diagnosed osteoporotic elderly people from both sexes (Men=16; Women=34). Quantitative ultrasound was conducted to identify osteoporosis and defined with a T score ≤2.5. Validated anthropometric equations were used in order to estimate body fat percentage and skeletal muscle mass so as to detect the reallocation of body fat and lean muscle. 10m gait speed and hand grip strength was measured in order to diagnose sarcopenia according to European Society for Clinical Nutrition and Metabolism (ESPEN) algorithm. The evaluation of QoL was conducted using a QoL questionnaire specific to osteoporosis. The data were analyzed with descriptive statistics and a chi-square test was performed to examine if Osteosarcopenic Obesity (OSO) is sex related and the correlation between OSO and QoL. From the 50 participants, 40%(n=19) were classified as people with OSO and 60%(n=31) without OSO. From n=19 people that experienced OSO women represent 20% (n=9) and men 18% (n=9); with the latter had a greater decline in muscle mass than women, while women had lower BMD than men according to the z score. OSO is not related with sex (p>.05) and there is no significant association between OSO and QoL (p> .05 for all the domains of QoL questionnaire). Osteoporosis in the elderly often coexists with reduced muscle mass and muscle strength as well as an increase in adiposity and was independently associated with QoL. People that experience OSO presenting lower functionality that increases the risk for falls and bone fractures originated from the decline in bone and muscle mass, and increased adiposity. Increased awareness of OSO may help develop efficient interventions and public health policies for healthier and more active elderly people.",PubMed,https://pubmed.ncbi.nlm.nih.gov/32300723/,doi:10.22540/jfsf-04-091,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
39491795,PMC11869509,10.1177/08980101241291756,Effects of the Vitality Acupunch Exercise Program on Older Adults With Probable Sarcopenia: A Mixed Methods Pilot Study.,Murley B; Chen KM; Gipson CS; Gosselin K; Thornhill J; Ross A; Gladding K; Mastel-Smith B,2025,Journal of holistic nursing : official journal of the American Holistic Nurses' Association,"Purpose: Age-related loss of muscle mass and strength is a highly prevalent condition in older adults in long-term care (LTC) facilities. This pilot study aimed to test the effects of a vitality acupunch (VA) exercise program on muscle mass, muscle strength, muscle endurance, functional fitness, activities of daily living, quality of life, and sleep quality of older adults in LTC facilities with probable sarcopenia in the United States and understand the experiences of residents who participated in the VA program. Design: A mixed-methods experimental design was used for this study. Methods: The quantitative phase included a sample of 27 participants randomly assigned to the control (n = 13) or VA (n = 14) condition. The VA condition consisted of three weekly 40-minute instructor-led seated exercise sessions over 24 weeks. Measures were obtained at baseline, three, and sixmonth intervals. Semi-structured interviews were conducted to explore participant's experiences of the program. Findings: Statistical comparison revealed significantly higher handgrip strength for the VA group (p = .008). Narrative analysis revealed that the program had a positive impact on participant's daily lives. Conclusions: The VA program offers a holistic, evidence-based exercise program for older adults with probable sarcopenia living in LTC facilities.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39491795/,doi:10.1177/08980101241291756,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
40644314,PMC12645253,10.2337/dbi25-0004,Treating Sarcopenic Obesity in the Era of Incretin Therapies: Perspectives and Challenges.,Chen AS; Batsis JA,2025,Diabetes,"Sarcopenic obesity, a subtype of obesity, is marked by reduced skeletal muscle mass and function, or sarcopenia, and poses a significant health challenge to older adults as it affects an estimated 28.3% of people aged >60 years. This subtype is unique to older adults as aging exacerbates sarcopenia and obesity due to changes in energy metabolism, hormones and inflammatory markers, and lifestyle factors. Traditional treatments for sarcopenic obesity have been focused on exercise and dietary modifications to reduce fat while maintaining muscle mass. Newer glucagon-like peptide 1 receptor agonists (GLP-1RAs) and dual gastric inhibitory polypeptide/GLP-1 receptor agonists (GIP/GLP-1RAs), including liraglutide, semaglutide, and tirzepatide, have shown great promise to reduce weight, treat obesity-related complications, improve physical function, and improve quality of life, in younger clinical trial populations. However, the use of GLP-1RAs and GIP/GLP-1RAs has not been exhaustively evaluated in older adults with sarcopenic obesity. These medications come with the risk of loss of muscle mass and an increased rate of adverse events. Thus, clinicians should use them cautiously by weighing the potential benefits against their risks. Herein, we discuss a possible approach to using GLP-1RAs and GIP/GLP-1RAs in patients with sarcopenic obesity, including considerations for patient identification, monitoring, maintenance, and discontinuation. In this article we also discuss the emerging treatments that will be available, which may include activin type II receptor antibodies and selective androgen receptor agonists. We conclude by highlighting the advancement of geroscience as a promising field for individualizing treatments in the future. Sarcopenic obesity, reduced muscle mass and strength coupled with obesity, poses significant health risks to older adults. Aging exacerbates sarcopenia and obesity due to metabolic, hormonal, inflammatory, and lifestyle changes. Traditional interventions emphasize exercise and diet to reduce fat mass while preserving muscle mass. Incretin therapies show promise in weight reduction and physical improvement in younger populations but are minimally studied in older adults. These medications can be used to treat several obesity-related complications, which older adults with sarcopenic obesity are prone to developing. These medications need to be used cautiously among older adults, considering potential muscle mass loss and adverse events.",PubMed,https://pubmed.ncbi.nlm.nih.gov/40644314/,doi:10.2337/dbi25-0004,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
27289534,,10.1007/s00198-016-3662-z,Whole-body electromyostimulation to fight sarcopenic obesity in community-dwelling older women at risk. Resultsof the randomized controlled FORMOsA-sarcopenic obesity study.,Kemmler W; Teschler M; Weissenfels A; Bebenek M; von Stengel S; Kohl M; Freiberger E; Goisser S; Jakob F; Sieber C,2016,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,"The effect of whole body-electromyostimulation in community-dwelling women ≥70 with sarcopenic obesity was heterogeneous, with high effects on muscle mass, moderate effects on functional parameters, and minor effects on fat mass. Further, we failed to determine a supportive effect of additional protein-enriched dietary supplementation in this albeit predominately well-nourished group. The aim of the study was to determine the effect of whole-body electromyostimulation (WB-EMS) on sarcopenic obesity (SO) in community-dwelling women more than 70 years with sarcopenic obesity. Seventy-five community-dwelling women ≥70 years with SO were randomly allocated to either a WB-EMS-application with (WB-EMS &P; 24.9 ± 1.9 kg/m2) or without (WB-EMS; 25.2 ± 1.8 kg/m2) dietary supplementation (150 kcal/day, 56 % protein) or a non-training control group (CG; 24.7 ± 1.4 kg/m2). WB-EMS consisted of one weekly session of 20 min (85 Hz, 350 μs, 4 s of strain-4 s of rest) performed with moderate to high intensity. Primary study endpoint was the Sarcopenia Z-Score constituted by skeletal muscle mass index (SMI, as assessed by dual energy X-ray absorptiometry), grip strength, and gait speed, and secondary study endpoint was body fat (%). Sarcopenia Z-score comparably increases in the WB-EMS and the WB-EMS&P-group (p ≤ .046). Both groups differ significantly (p ≤ .001) from the CG which deteriorated significantly (p = .006). Although body fat changes were most pronounced in the WB-EMS (-0.9 ± 2.1; p = .125) and WB-EMS&P (-1.4 ± 2.5; p = .028), reductions did not statistically differ (p = .746) from the CG (-0.8 ± 2.7; p = .179). Looking behind the covariates, the most prominent changes were determined for SMI, with a significant increase in both EMS-groups (2.0-2.5 %; p ≤ .003) and a decrease in the CG (-1.2 ± 3.1 %; p = .050) with significant between-group differences (p = .001). WB-EMS is a safe and attractive method for increasing muscle mass and functional capacity in this cohort of women 70+ with SO; however, the effect on body fat is minor. Protein-enriched supplements did not increase effects of WB-EMS alone.",PubMed,https://pubmed.ncbi.nlm.nih.gov/27289534/,doi:10.1007/s00198-016-3662-z,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
34620350,PMC8502229,10.1016/j.clnesp.2021.07.006,Impact of whey protein supplementation in a weight-loss intervention in rural dwelling adults: A feasibility study.,Batsis JA; Petersen CL; Cook SB; Al-Nimr RI; Driesse T; Pidgeon D; Fielding R,2021,Clinical nutrition ESPEN,"Weight loss in older adults enhances physical function, but may lead to sarcopenia and osteoporosis. Whey protein is a low cost rich source of essential amino acids, may improve physical function. We evaluated the feasibility and acceptability of consuming whey protein in the context of a weight-loss intervention in older adults with obesity. A 12-week pilot feasibility, non-randomized weight loss study of 28 older adults was conducted, consisting of individualized, weekly dietitian visits with twice weekly physical therapist-led group strengthening classes. Half consumed whey protein, three times weekly, following exercise. Preliminary efficacy measures of body composition, sit-to-stand, 6-min walk and grip strength and subjective measures of self-reported health and function were also evaluated. Of the 37 enrolled, 28 completed the study (50 % in the protein group). Attendance rates for protein vs. non-protein groups were 89.9 ± 11.1 % vs. 95.6 ± 3.4 % (p = 0.08). Protein consumption was high in those attending classes (90.3 %) as was compliance at home (82.6 %). Whey was pleasant (67.3 ± 22.1, range 30-100, above average), had little aftertaste, and was neither salty or sticky. All were compliant (0.64 ± 0.84, range 0-5, low = higher compliance). Both groups lost significant weight (protein vs. no protein, -3.45 ± 2.86 vs. -5.79 ± 3.08, p = 0.47); Sit-to-stand, 6-min walk, and gait speed were no different, grip strength was improved in the protein compared to the non-protein group (-2.63 kg vs. 4.29 kg; p < 0.001). Our results suggest that whey protein is a low-cost and readily available nutritional supplement that can be integrated into a weight loss intervention.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34620350/,doi:10.1016/j.clnesp.2021.07.006,include_title_abs,Potential eligible RCT at title/abstract stage,C_sarcopenia_secondary,Community sarcopenia RCT; secondary stratum
