source,source_id,doi,pmid,title,abstract,authors,year,journal,url,fetched_at,reviewer_1_decision,reviewer_1_reason,reviewer_2_decision,reviewer_2_reason,consensus,decision,reason
openalex,https://openalex.org/W2170164456,10.1073/pnas.1505063112,26170291.0,Self-control forecasts better psychosocial outcomes but faster epigenetic aging in low-SES youth,,Gregory E. Miller; Tianyi Yu; Edith Chen; Gene H. Brody,2015.0,Proceedings of the National Academy of Sciences,https://openalex.org/W2170164456,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2209048510,10.1111/jcpp.12495,26680699.0,Family‐centered prevention ameliorates the longitudinal association between risky family processes and epigenetic aging,,Gene H. Brody; Tianyi Yu; Edith Chen; Steven R. H. Beach; Gregory E. Miller,2015.0,Journal of Child Psychology and Psychiatry,https://openalex.org/W2209048510,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4381463222,10.1093/eurheartj/ehad361,37339167.0,Subclinical atherosclerosis and accelerated epigenetic age mediated by inflammation: a multi-omics study,,Fátima Sánchez‐Cabo; Valentı́n Fuster; Juan Carlos Silla-Castro; Gema González; Erika Lorenzo-Vivas; Rebeca Álvarez; Sergio Callejas; Alberto Benguría; Eduardo Gil; Estefanía Núñez; Belén Oliva; José M. Mendiguren; Marta Cortés‐Canteli; Héctor Bueno; Vicente Andrés; José M. Ordovás; Leticia Fernández‐Friera; Antonio J. Quesada; José M. Garcia; Xavier Rosselló; Jesús Vázquez; Ana Dopazo; Antonio Fernández‐Ortíz; Borja Ibáñez; José J. Fuster; Enrique Lara‐Pezzi,2023.0,European Heart Journal,https://openalex.org/W4381463222,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3102411729,10.7554/elife.59201,33179594.0,A rat epigenetic clock recapitulates phenotypic aging and co-localizes with heterochromatin,,Morgan E. Levine; Ross A. McDevitt; Margarita Meer; Kathy A Perdue; Andrea Di Francesco; Theresa Meade; Colin Farrell; Kyra Thrush; Meng Wang; Christopher Dunn; Matteo Pellegrini; Rafael de Cabo; Luigi Ferrucci,2020.0,eLife,https://openalex.org/W3102411729,2026-05-18T15:42:06Z,exclude,animal,exclude,animal,agree,exclude,animal
openalex,https://openalex.org/W4213330912,10.1007/s13668-022-00402-7,35192186.0,Epigenetic Aging in Early Life: Role of Maternal and Early Childhood Nutrition,,Nicholas A. Koemel; Michael R. Skilton,2022.0,Current Nutrition Reports,https://openalex.org/W4213330912,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4402701778,10.1101/2024.09.13.24313620,,Longitudinal changes in epigenetic clocks predict survival in the InCHIANTI cohort,,Pei‐Lun Kuo; Ann Zenobia Moore; Toshiko Tanaka; Daniel W. Belsky; Ake T. Lu; Steve Horvath; Stefania Bandinelli; Luigi Ferrucci,2024.0,medRxiv,https://openalex.org/W4402701778,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2599190942,10.1016/j.ebiom.2017.03.046,28396265.0,Biological Age Predictors,,Juulia Jylhävä; Nancy L. Pedersen; Sara Hägg,2017.0,EBioMedicine,https://openalex.org/W2599190942,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2052176508,10.1161/01.cir.83.1.356,1984895.0,An updated coronary risk profile. A statement for health professionals.,,Keaven M. Anderson; P W Wilson; Patricia M. Odell; William B. Kannel,1991.0,Circulation,https://openalex.org/W2052176508,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4383219070,10.1016/s2666-7568(23)00085-5,37421961.0,Effects of putative metformin targets on phenotypic age and leukocyte telomere length: a mendelian randomisation study using data from the UK Biobank,,Shan Luo; Ian Chi Kei Wong; Celine Sze Ling Chui; Jie Zheng; Yuan Huang; C. Mary Schooling; Shiu Lun Au Yeung,2023.0,The Lancet Healthy Longevity,https://openalex.org/W4383219070,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3114458182,10.1038/s41598-020-79509-2,33384442.0,Targeted methods for epigenetic age predictions in mice,,Yang Han; Miloš Nikolić; Michael Gobs; Julia Franzen; Gerald de Haan; Hartmut Geiger; Wolfgang Wagner,2020.0,Scientific Reports,https://openalex.org/W3114458182,2026-05-18T15:42:06Z,exclude,animal,exclude,animal,agree,exclude,animal
openalex,https://openalex.org/W3120395057,10.1186/s13072-020-00379-z,33407738.0,DNA methylation differs extensively between strains of the same geographical origin and changes with age in Daphnia magna,,Jack Hearn; Fiona Plenderleith; Tom J. Little,2021.0,Epigenetics & Chromatin,https://openalex.org/W3120395057,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4323066904,10.1093/gerona/glad078,36869809.0,"Genetic Evidence for Causal Effects of Socioeconomic, Lifestyle, and Cardiometabolic Factors on Epigenetic-Age Acceleration",,Lijie Kong; Chaojie Ye; Yiying Wang; Tianzhichao Hou; Jie Zheng; Zhiyun Zhao; Mian Li; Yu Xu; Jieli Lu; Yuhong Chen; Min Xu; Weiqing Wang; Guang Ning; Yufang Bi; Tiange Wang,2023.0,The Journals of Gerontology Series A,https://openalex.org/W4323066904,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4283805559,10.1016/j.socscimed.2022.115175,35820233.0,Shifts in lifestyle and socioeconomic circumstances predict change—for better or worse—in speed of epigenetic aging: A study of middle-aged black women,,Ronald L. Simons; Mei Ling Ong; Man‐Kit Lei; Eric Klopach; Mark T. Berg; Yue Zhang; Robert A. Philibert; Frederick X. Gibbons; Steven R. H. Beach,2022.0,Social Science & Medicine,https://openalex.org/W4283805559,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2982187052,10.1093/humrep/dez149,31600381.0,"Reproduction, DNA methylation and biological age",,Jacob K. Kresovich; Quaker E. Harmon; Zongli Xu; Hazel B. Nichols; Dale P. Sandler; Jack A. Taylor,2019.0,Human Reproduction,https://openalex.org/W2982187052,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3205036304,10.1093/ajcn/nqab307,34637497.0,Healthy eating patterns and epigenetic measures of biological age,,Jacob K. Kresovich; Yong‐Moon Park; Jean Keller; Dale P. Sandler; Jack A. Taylor,2021.0,American Journal of Clinical Nutrition,https://openalex.org/W3205036304,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4396765060,10.1016/j.bbih.2024.100774,39132086.0,Multi-discrimination exposure and biological aging: Results from the midlife in the United States study,,Adolfo G. Cuevas; Steve W. Cole; Daniel W. Belsky; Anna-Michelle Marie McSorley; Jung Min Shon; Virginia W. Chang,2024.0,Brain Behavior & Immunity - Health,https://openalex.org/W4396765060,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2776668311,10.1016/j.numecd.2017.12.006,29395637.0,Effect of adding B-vitamins to vitamin D and calcium supplementation on CpG methylation of epigenetic aging markers,,Rima Obeid; Ulrich Hübner; Marion Bodis; Stefan Graeber; Jürgen Geisel,2017.0,Nutrition Metabolism and Cardiovascular Diseases,https://openalex.org/W2776668311,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4210640311,10.3389/fgene.2021.759357,35111197.0,Seven-CpG DNA Methylation Age Determined by Single Nucleotide Primer Extension and Illumina’s Infinium MethylationEPIC Array Provide Highly Comparable Results,,Valentin Max Vetter; Christian Humberto Kalies; Yasmine Sommerer; Lars Bertram; Ilja Demuth,2022.0,Frontiers in Genetics,https://openalex.org/W4210640311,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3216480419,10.18632/aging.203736,34847066.0,"Rejuvant®, a potential life-extending compound formulation with alpha-ketoglutarate and vitamins, conferred an average 8 year reduction in biological aging, after an average of 7 months of use, in the TruAge DNA methylation test",,Oleksandr Demidenko; Diogo Barardo; Valery Budovskii; Robb Finnemore; Francis R. Palmer; Brian K. Kennedy; Yelena V. Budovskaya,2021.0,Aging,https://openalex.org/W3216480419,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4401695004,10.1371/journal.pone.0301763,39159141.0,Non-pharmaceutical interventions and epigenetic aging in adults: Protocol for a scoping review,,Alina Liebich; Shenglin Zheng; Theresa Schachner; Jacqueline L. Mair; Mia Jovanova; Falk Müller‐Riemenschneider; Tobias Kowatsch,2024.0,PLoS ONE,https://openalex.org/W4401695004,2026-05-18T15:42:06Z,exclude,review,exclude,review,agree,exclude,review
openalex,https://openalex.org/W4403500777,10.1016/j.arr.2024.102552,39423872.0,Breaking new ground on human health and well-being with epigenetic clocks: A systematic review and meta-analysis of epigenetic age acceleration associations,,Olga Chervova; Kseniia Panteleeva; Elizabeth Chernysheva; Tyas Arum Widayati; Zan Florjanic Baronik; Natálie Hrbková; Jadesada Schneider; Martin Bobák; Stephan Beck; Vitaly Voloshin,2024.0,Ageing Research Reviews,https://openalex.org/W4403500777,2026-05-18T15:42:06Z,exclude,review,exclude,review,agree,exclude,review
openalex,https://openalex.org/W4226494406,10.1111/acel.13610,35421261.0,Role of sleep quality in the acceleration of biological aging and its potential for preventive interaction on air pollution insults: Findings from the UK Biobank cohort,,Xu Gao; Ninghao Huang; Xinbiao Guo; Tao Huang,2022.0,Aging Cell,https://openalex.org/W4226494406,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4400503214,10.1186/s12916-024-03511-y,38987783.0,Five years of change in adult twins: longitudinal changes of genetic and environmental influence on epigenetic clocks,,Ke Miao; Shunkai Liu; Weihua Cao; Jun Lv; Canqing Yu; Tao Huang; Dianjianyi Sun; Chunxiao Liao; Yuanjie Pang; Runhua Hu; Zengchang Pang; Min Yu; Hua Wang; Xianping Wu; Yu Liu; Wenjing Gao; Liming Li,2024.0,BMC Medicine,https://openalex.org/W4400503214,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2952026126,10.1371/journal.pmed.1002827,,"Associations of genetics, behaviors, and life course circumstances with a novel aging and healthspan measure: Evidence from the Health and Retirement Study",,Zuyun Liu; Xi Chen; Thomas M. Gill; Chao Ma; Eileen M. Crimmins; Morgan E. Levine,2019.0,PLoS Medicine,https://openalex.org/W2952026126,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2163162795,10.3390/ijms150916848,25247581.0,"Melatonin Regulates Aging and Neurodegeneration through Energy Metabolism, Epigenetics, Autophagy and Circadian Rhythm Pathways",,Anorut Jenwitheesuk; Chutikorn Nopparat; Sujira Mukda; Prapimpun Wongchitrat; Piyarat Govitrapong,2014.0,International Journal of Molecular Sciences,https://openalex.org/W2163162795,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4323809907,10.1093/gerona/glad082,36896965.0,Healthy Lifestyle Behaviors and Biological Aging in the U.S. National Health and Nutrition Examination Surveys 1999–2018,,Aline Thomas; Daniel W. Belsky; Yian Gu,2023.0,The Journals of Gerontology Series A,https://openalex.org/W4323809907,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4394903528,10.1016/j.biocon.2024.110570,,Estimating age and investigating epigenetic changes related to health across multiple bottlenose dolphin populations,,Ashley Barratclough; Ryan Takeshita; Len Thomas; Theoni Photopoulou; Enrico Pirotta; Patricia E. Rosel; Lynsey A. Wilcox Talbot; Nicole L. Vollmer; Randall S. Wells; Cynthia R. Smith; Teresa K. Rowles; Steve Horvath; Lori H. Schwacke,2024.0,Biological Conservation,https://openalex.org/W4394903528,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2901936684,10.7554/elife.40675,30427307.0,A whole lifespan mouse multi-tissue DNA methylation clock,,Margarita Meer; Dmitriy I. Podolskiy; Alexander Tyshkovskiy; Vadim N. Gladyshev,2018.0,eLife,https://openalex.org/W2901936684,2026-05-18T15:42:06Z,exclude,animal,exclude,animal,agree,exclude,animal
openalex,https://openalex.org/W4200330110,10.1093/geroni/igab046.015,,A Computational Solution to Bolster Epigenetic Clock Reliability for Clinical Trials and Longitudinal Tracking,,Albert Higgins‐Chen; Kyra Thrush; T. Hu-Seliger; Yunzhang Wang; Sara Hägg; Morgan E. Levine,2021.0,Innovation in Aging,https://openalex.org/W4200330110,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4283756302,10.1016/j.schres.2022.06.029,35780750.0,A systematic review and meta-analysis of epigenetic clocks in schizophrenia,,João Henrique Chrusciel; Rodrigo Orso; Bernardo Paim de Mattos; Gabriel R. Fries; Christian Haag Kristensen; Rodrigo Grassi‐Oliveira; Thiago Wendt Viola,2022.0,Schizophrenia Research,https://openalex.org/W4283756302,2026-05-18T15:42:06Z,exclude,review,exclude,review,agree,exclude,review
openalex,https://openalex.org/W4309151302,10.1007/s12035-022-03102-z,36383328.0,The Dialogue Between Neuroinflammation and Adult Neurogenesis: Mechanisms Involved and Alterations in Neurological Diseases,,Mobina Amanollahi; Melika Jameie; Arash Heidari; Nima Rezaei,2022.0,Molecular Neurobiology,https://openalex.org/W4309151302,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4285588063,10.1101/2022.07.13.499978,,R methylCIPHER: A Methylation Clock Investigational Package for Hypothesis-Driven Evaluation &amp; Research,,Kyra Thrush; Albert Higgins‐Chen; Zuyun Liu; Morgan E. Levine,2022.0,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/W4285588063,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4410831357,10.20517/jtgg.2024.94,,The causal relationship between epigenetic aging and osteoporosis: a bi-directional Mendelian randomization study,,Chuanxin Wang; Weilin Wu; Bingyang Yan; Di Luo; Yanbo Guo; Haisheng Yu; Wenzhao Wang; Liang Ma,2025.0,Journal of Translational Genetics and Genomics,https://openalex.org/W4410831357,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2117656779,10.1136/bjsports-2014-094073,25824446.0,Exercise-associated DNA methylation change in skeletal muscle and the importance of imprinted genes: a bioinformatics meta-analysis,,William M. Brown,2015.0,British Journal of Sports Medicine,https://openalex.org/W2117656779,2026-05-18T15:42:06Z,exclude,review,exclude,review,agree,exclude,review
openalex,https://openalex.org/W3197583402,10.7717/peerj.11940,34557342.0,"Revisiting food-sourced vitamins for consumer diet and health needs: a perspective review, from vitamin classification, metabolic functions, absorption, utilization, to balancing nutritional requirements",,Chigozie E. Ofoedu; Jude Iwouno; Ebelechukwu Ofoedu; Chika C. Ogueke; Victory Igwe; Ijeoma M. Agunwah; Arinze Ofoedum; James S. Chacha; Onyinye Muobike; Adedoyin O. Agunbiade; Njideka E. Njoku; Angela Nwakaudu; Nkiru Odimegwu; Onyekachi Ndukauba; Chukwuka Uzoamaka Ogbonna; Joncer Naibaho; Maciej Korus; Charles Odilichukwu R. Okpala,2021.0,PeerJ,https://openalex.org/W3197583402,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3094557333,10.1038/s41386-020-00884-5,33096543.0,"Klotho, PTSD, and advanced epigenetic age in cortical tissue",,Erika J. Wolf; Ci-Di Chen; Xiang Zhao; Zhenwei Zhou; Filomene G. Morrison; Nikolaos P. Daskalakis; Annjanette Stone; Steven A. Schichman; Jaclyn Garza Grenier; Dana Fein‐Schaffer; Bertrand R. Huber; Carmela R. Abraham; Mark W. Miller; Mark W. Logue,2020.0,Neuropsychopharmacology,https://openalex.org/W3094557333,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4225108958,10.7554/elife.75244,35389339.0,Genetic loci and metabolic states associated with murine epigenetic aging,,Khyobeni Mozhui; Ake T Lu; Caesar Z Li; Amin Haghani; Jose Vladimir Sandoval-Sierra; Yibo Wu; Robert W Williams; Steve Horvath,2022.0,eLife,https://openalex.org/W4225108958,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4396606000,10.1126/sciadv.adl3747,38701212.0,"Early-life exposure to tobacco, genetic susceptibility, and accelerated biological aging in adulthood",,Feipeng Cui; Linxi Tang; Dankang Li; Yudiyang Ma; Jianing Wang; Junqing Xie; Binbin Su; Yaohua Tian; Xiaoying Zheng,2024.0,Science Advances,https://openalex.org/W4396606000,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3032629753,10.18632/aging.103344,32470948.0,Why does COVID-19 disproportionately affect older people?,,Amber L. Mueller; Maeve S. McNamara; David Sinclair,2020.0,Aging,https://openalex.org/W3032629753,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2529265297,10.1017/s0954579416000894,27692007.0,Resilience to adversity and the early origins of disease,,Gene H. Brody; Tianyi Yu; Steven R. H. Beach,2016.0,Development and Psychopathology,https://openalex.org/W2529265297,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4226229463,10.20900/agmr20220002,35466328.0,Does Modulation of an Epigenetic Clock Define a Geroprotector?,,Nicholas J. Schork; Brett K. Beaulieu‐Jones; Winnie S. Liang; Susan L. Smalley; Laura H. Goetz,2022.0,Advances in Geriatric Medicine and Research,https://openalex.org/W4226229463,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W3041168877,10.1016/j.socscimed.2020.113169,32690336.0,"The effects of social adversity, discrimination, and health risk behaviors on the accelerated aging of African Americans: Further support for the weathering hypothesis",,Ronald L. Simons; Man‐Kit Lei; Eric T. Klopack; Steven R. H. Beach; Frederick X. Gibbons; Robert A. Philibert,2020.0,Social Science & Medicine,https://openalex.org/W3041168877,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2950564013,10.1080/15592294.2019.1626651,31156022.0,Human aging DNA methylation signatures are conserved but accelerated in cultured fibroblasts,,Gabriel Sturm; Andrés Cárdenas; Marie‐Abèle Bind; Steve Horvath; Shuang Wang; Yunzhang Wang; Sara Hägg; Michio Hirano; Martin Picard,2019.0,Epigenetics,https://openalex.org/W2950564013,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W2969977941,10.3390/ijerph16173074,31450859.0,Exploring Epigenetic Age in Response to Intensive Relaxing Training: A Pilot Study to Slow Down Biological Age,,Sofia Pavanello; Manuela Campisi; Francesco Tona; Carlo Dal Lin; Sabino Iliceto,2019.0,International Journal of Environmental Research and Public Health,https://openalex.org/W2969977941,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
openalex,https://openalex.org/W4308531630,10.1073/pnas.2208530119,36346848.0,In utero exposure to the Great Depression is reflected in late-life epigenetic aging signatures,,Lauren Schmitz; Valentina Duque,2022.0,Proceedings of the National Academy of Sciences,https://openalex.org/W4308531630,2026-05-18T15:42:06Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT01434355,,,Molecular Epidemiology of Pediatric Germ Cell Tumors,This research trial studies deoxyribonucleic acid (DNA) samples from younger patients with germ cell tumor and their parents or siblings. Studying samples of tumor tissue and saliva from patients with cancer in the laboratory may help doctors learn more about changes that occur in DNA and identify biomarkers related to cancer.,,2016.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT01434355,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT03821948,,,Blood and Stool Sample Collection in Subjects Participating in Colorectal Cancer Screening: Act Bold,"The primary objective of this study is to collect de-identified, clinically-characterized stool and whole blood specimens for use in developing and evaluating the performance of new biomarker assays for detection of colorectal cancer (CRC).",,2020.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03821948,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT03787849,,,Investigation of the DNA Methylation Profile in Children Who Presented Emergence Delirium,"Emergence delirium (ED) infers the occurrence of behavior and cognition changes during the early postoperative period. Main signs and symptoms of ED are the disturbances of consciousness and awareness of the environment, with disorientation and perceptual alterations, including hypersensitivity to external stimuli and hyperactive motor behaviors. The incidence may be higher than 80%. Risk factors include pre-school age, use of sevoflurane, ophthalmologic and otorhinolaryngologic surgeries, child anxiety, parental or caregiver anxiety. The recurrence of ED is controversial. The only validated scale for diagnosis of ED is the PAED (Pediatric Anesthesia Emergence Delirium). Prevention is the best approach, as well as the use of alpha-2 agonists, propofol and total intravenous anesthesia. There are still no clear markers for postoperative delirium, especially ED. Cognitive alterations may be related to epigenetic modifications. Anesthesia-induced epigenetic changes may be the key to understanding perioperative complications and outcomes and is a field of future research in anesthesia. The study aims to analyze the DNA methylation profile in children with ED. A prospective, randomized study will be carried out in up to 322 children undergoing general anesthesia (inhalation group or intravenous group) to perform endoscopic procedures at the Instituto da Criança, Hospital das Clinicas, Faculdade de Medicina, Universidade de Sao Paulo, Brazil. Patients will have blood samples drawn, and analysis of the DNA methylation profile through the array technique will be performed in 40 children (20 of each group ) who presented ED as well as in 08 control cases. Also, the occurrence of ED will be correlated with the degree of anxiety of the child, parents and during anesthetic induction, in addition to comparing the two anesthetic techniques with the occurrence of ED and late postoperative cognitive alterations.",,2021.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03787849,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT02124642,,,Folic Acid Supplementation in Pregnant Women: Dose Response,"The proposed study is a double-blind randomized controlled trial in healthy pregnant women (BMI 18.5 - 29.9 kg/m2, age 18 - 40 yr) receiving prenatal care at Athens Regional Midwifery clinic (ARMC).

The primary goal of the proposed study is to determine relative changes in blood folate and DNA methylation levels in response to 2 different supplemental doses of folic acid one of which will provide the Institute of Medicine's recommended folate intake for pregnant women and the second will provide a higher dose as routinely taken by pregnant women in over-the-counter prenatal supplements.

The specific aims of the study are:

1. to compare maternal serum and red blood cell (RBC) folate levels and % change in women taking either 400 or 800 mcg/day of supplemental folic acid from the first prenatal visit (\< 10 weeks) through delivery;
2. to compare the infant's cord blood folate levels in response to different maternal folic acid intakes (400 mcg/d vs 800 mcg/d);
3. to determine relative differences in the levels of oxidized folic acid in maternal and infant blood in response to 400 or 800 mcg/d folic acid dose, and
4. to determine genome wide and gene specific DNA methylation response in pregnant women receiving prenatal supplements containing either 400 or 800 mcg folic acid per day",,2017.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT02124642,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
